HUC_12,pCanopy
030501090202,88.2710189774
030501090203,87.7210863638
030501090204,71.6318067985
030501090301,63.5709404797
030501090302,53.2968330877
030501090303,44.9091519144
030501090304,42.6294113585
030501090305,56.1605247346
030501090306,43.089111578
030501090307,51.0599007661
030501090401,49.6586717939
030501090402,34.9522012906
030501090403,43.6172234683
030501090404,43.4774973778
030501090501,51.1736581273
030501090502,54.8248558625
030501090503,71.277777286
030501090601,63.7583283848
030501090602,64.3842593258
030501090603,70.4418875035
030501090604,65.0270333863
030501090701,54.7671738399
030501090702,58.8807036404
030501090703,64.1804383353
030501090704,63.8534923508
030501090801,66.9699357602
030501090802,53.6323499241
030501090803,61.2058507206
030501090804,66.4952946524
030501090805,63.5509079417
030501090806,70.4492363676
030501090807,64.8634163985
030501090808,70.1019529609
030501090901,57.4025649298
030501090902,67.0211933554
030501090903,65.9541988648
030501090904,68.3345935728
030501090905,68.3999670212
030501090906,59.8482507697
030501090907,69.0557732524
030501090908,61.2971128219
030501091001,59.1229756564
030501091002,56.0735874223
030501091003,64.4046570085
030501091101,64.2272100411
030501091102,54.2655412323
030501091103,49.2440834223
030501091104,47.7831242686
030501091105,46.0856672719
030501091201,63.4742645975
030501091202,69.95300559
030501091203,46.5300033888
030501091204,45.6722849277
030501091205,56.3953272501
030501091206,45.764046748
030501091207,60.121567438
030501091301,62.7553061058
030501091302,65.3566327236
030501091303,61.4035084904
030501091304,54.2605959701
030501091305,60.7313068436
030501091306,60.4829735785
030501091307,64.3730748182
030501091308,61.6393706805
030501091309,56.7515737523
030501091310,56.1193770447
030501091311,57.0328564852
030501091401,38.0550515182
030501091402,46.2483650737
030501091403,47.0986167452
030501100101,42.6461624847
030501100102,46.7719599264
030501100103,43.7880966828
030501100104,41.2400943186
030501100201,40.8139431452
030501100202,55.2619466223
030501100203,36.9610081747
030501100301,19.7406067165
030501100302,60.4587893593
030501100303,57.9536207183
030501100304,55.298907008
030501100305,55.0272617858
030501100306,46.3285047732
030501100307,51.704729233
030501100308,67.4568139069
030501100309,64.041949634
030501100310,83.9708109031
030501100401,58.5396359008
030501100402,56.533853105
030501100403,67.6341298837
030501110101,43.5099513983
030501110102,50.9997282648
030501110103,48.2960808942
030501110104,42.8644084239
030501110105,44.9680858941
030501110106,45.7748637131
030501110107,44.5602754247
030501110108,52.109447341
030501110109,60.0703985196
030501120101,70.6918045055
030501120102,70.98340372
030501120103,64.7456336694
030501120104,72.9203596162
030501120105,57.270599919
030501120106,65.744349651
030501120201,75.6887893535
030501120202,86.4254564222
030501120203,74.5700545946
030501120204,77.9448185916
030501120205,85.0478801742
030501120206,82.4392896179
030501120301,86.8951664566
030501120302,83.4491661307
030501120303,45.5955650813
030501120304,0.0
030501120401,74.3016728098
030501120402,72.3245225459
030501120403,50.7051983623
030501120404,1.18582375479
030502010101,64.4946607158
030502010201,68.3369984002
030502010202,84.9140592666
030502010203,83.0644522016
030502010301,86.6010909091
030502010302,92.6976098678
030502010303,81.2629682997
030502010304,83.0312638647
030502010305,80.2759443016
030502010306,79.6119914128
030502010401,69.5118567641
030502010402,37.561083624
030502010501,66.7730085418
030502010502,67.8417548289
030502010503,68.3115857016
030502010504,65.1486941524
030502010505,63.8045598651
030502010506,65.8403181525
030502010601,48.8665859203
030502010602,71.0252177561
030502010603,48.5685456359
030502010604,52.0408498573
030502010605,27.5995948084
030502010701,63.8010016955
030502010702,67.2181162485
030502010703,57.210566634
030502010704,64.4918411857
030502010705,52.1252785695
030502010706,39.7478612167
030502010707,18.2417774692
030502010708,0.0
030502020101,77.3122601072
030502020102,81.026266211
030502020103,78.0543874193
030502020104,76.1032241981
030502020105,77.7795329714
030502020201,71.7246985694
030502020202,47.1908601308
030502020203,34.97454324
030502020204,7.94784113078
030502020205,40.4822691534
030502020206,0.0
030502020207,1.87252606938
030502030101,52.7869149678
030502030102,52.2188107606
030502030103,48.1353466319
030502030104,41.9924614253
030502030105,46.4162119133
030502030106,49.4030009917
030502030201,33.4863085876
030502030202,48.6730905132
030502030203,45.7278818043
030502030204,53.4167136316
030502030205,54.7755716853
030502030206,37.7350513366
030502030207,56.9025388249
030502030208,53.2929939325
030502030209,57.7601918465
030502030210,56.1568232662
030502030301,54.8984004128
030502030302,55.2743329575
030502030303,63.1597613679
030502030304,52.5286638223
030502030305,50.6465723888
030502030306,59.7714179969
030502030307,46.9054573524
030502030308,53.9637041546
030502040101,41.1246939862
030502040102,55.3686689898
030502040103,49.9243874268
030502040104,49.4019109262
030502040105,46.0817659138
030502040106,38.2991620496
030502040107,49.9282510905
030502040108,44.7175207756
030502040109,52.2275834846
030502040201,50.8961484683
030502040202,47.5778645634
030502040203,35.3376883135
030502040204,42.2679423099
030502040205,43.530498162
030502040206,52.8381266265
030502040207,51.673784566
030502040301,49.7431924732
030502040302,42.9824727617
030502040303,51.7974914138
030502040304,49.1382142623
030502040305,46.8355721132
030502040306,47.8413144562
030502040307,58.7336705755
030502040308,55.8559079397
030502040309,48.1029894807
030502040310,41.2348548742
030502040311,54.9632048996
030502040312,67.8360250238
030502050101,45.084280962
030502050102,35.7379568272
030502050103,22.9029814795
030502050104,36.5996626854
030502050105,28.9547879096
030502050106,49.294072054
030502050107,47.6836374961
030502050108,50.7596643809
030502050201,57.9707942238
030502050202,62.3152982799
030502050301,48.7614156683
030502050302,36.5357175399
030502050303,48.4277358257
030502050304,57.8888579246
030502050305,70.5517948895
030502050306,50.8057790033
030502050307,65.6475842032
030502050308,63.3148424092
030502050309,70.8243102007
030502050310,74.2647104947
030502050311,67.3486561539
030502060101,69.7622100545
030502060102,65.8216747615
030502060103,67.2975001307
030502060104,61.7624849405
030502060105,63.3783575376
030502060106,65.3865208639
030502060107,66.4372996477
030502060108,65.9139228625
030502060201,55.4456483954
030502060202,55.8730104172
030502060203,51.9680157772
030502060204,63.7637711704
030502060301,67.2290204101
030502060302,71.799238148
030502060303,80.855822815
030502060304,75.0823348777
030502060305,75.7898090624
030502060306,61.2114035873
030502060307,47.5521232585
030502060308,20.6239311653
030502060309,0.0
030502060401,57.8842580338
030502060402,47.5435074048
030502060403,47.9555276382
030502060404,50.1139208399
030502060405,34.499915852
030502060406,0.215695488722
030502070101,54.8092260186
030502070102,49.0431678529
030502070103,46.247316662
030502070104,52.8274472872
030502070105,52.771741619
030502070106,44.5002535398
030502070107,38.3938794309
030502070108,42.808557703
030502070109,50.0102103688
030502070110,57.55037355
030502070111,58.1267755751
030502070201,41.5539141749
030502070202,52.2980069638
030502070203,56.5860006335
030502070301,59.2326164161
030502070302,59.0027049642
030502070401,50.8112521992
030502070402,55.9313351167
030502070403,53.7297116378
030502070501,61.2065088008
030502070502,57.2552257383
030502070503,66.8260262787
030502070504,70.6597828266
030502070505,58.4350396035
030502070506,73.3441642566
030502070507,69.5814287121
030502070508,70.3690216631
030502070601,56.8490187431
030502070602,44.7924501343
030502070603,58.0135882766
030502070604,71.9379635079
030502070605,67.3362762827
030502070606,76.8320346754
030502070701,66.6301824563
030502070702,72.4866344645
030502070703,68.6394463238
030502070704,65.0374937662
030502070705,65.1148364428
030502070706,44.3486684912
030502070801,62.2114358433
030502070802,61.4130951405
030502070803,59.8639888215
030502070804,66.73836216
030502070901,76.1923805051
030502070902,67.8956120487
030502070903,72.3832720287
030502071001,70.0445920524
030502071002,72.1359677234
030502071003,24.7273832765
030502071101,40.5957745502
030502071102,37.8190718232
030502071103,33.1476364477
030502071104,3.48633356908
030502071106,62.2009456265
030502080101,47.0692712864
030502080102,50.0679480804
030502080201,34.9785317861
030502080202,50.1345155523
030502080203,65.8515290584
030502080204,56.3988238618
030502080301,51.6434964701
030502080302,63.8640983001
030502080401,53.8254768801
030502080402,62.9248855037
030502080403,66.8198481857
030502080404,68.3076666139
030502080405,69.7412936375
030502080406,60.9199467598
030502080407,66.2463659389
030502080501,32.2327024018
030502080502,35.2259362085
030502080503,29.9023040569
030502080601,66.0022914791
030502080602,62.2471157791
030502080603,48.1037764503
030502080604,60.8694224473
030502080605,44.4226176053
030502080606,44.1894377069
030502080607,52.7605277377
030502080608,26.4944122582
030502080609,0.0
030502090101,12.2363168535
030502090102,0.0
030502090201,86.0606645286
030502090202,43.4898467599
030502090203,24.4107072154
030502090204,13.8601128225
030502090205,0.0107913669065
030502090206,0.0359383913292
030502090207,4.62815884477
030502100101,23.8220772251
030502100102,16.3292512593
030502100103,1.31650485437
030502100104,2.64308681672
030601010101,85.3039994108
030601010102,93.9588425542
030601010103,84.1372634413
030601010104,91.474194779
030601010105,91.9276765721
030601010201,88.7454727901
030601010202,90.3288132953
030601010203,79.1169794627
030601010204,71.8560940505
030601010301,84.4535115037
030601010302,82.1558751067
030601010303,78.871095753
030601010304,74.093871604
030601010305,61.3581232121
030601010306,55.8355359419
030601010401,77.9870425266
030601010402,75.6338941265
030601010403,53.4269345693
030601010404,59.2754057869
030601010405,50.3671835366
030601010406,54.4767150726
030601010407,53.331106506
030601010408,65.8384792856
030601010501,67.9458220008
030601010502,49.7396313925
030601010503,51.7164757474
030601010601,57.4301960784
030601010602,61.1010977212
030601010701,49.1792210523
030601010702,41.2076347049
030601010703,49.6526294932
030601010704,40.2000994485
030601010801,65.7982618251
030601010802,76.4417832543
030601010803,62.1103607401
030601010804,49.7974537688
030601020101,92.3436766829
030601020102,88.3951536533
030601020103,90.4578120218
030601020104,85.3726309275
030601020105,91.4874840615
030601020106,90.2857526566
030601020107,83.8161409051
030601020108,88.365485537
030601020201,83.3008168434
030601020202,92.2432011815
030601020203,95.0597661996
030601020204,95.1398823817
030601020205,94.0280514048
030601020206,95.5049869107
030601020207,76.6219595528
030601020208,89.835562745
030601020209,91.509487832
030601020210,86.9496383394
030601020301,83.9558972672
030601020302,89.3787849459
030601020303,83.4053183688
030601020304,79.2871316425
030601020401,86.9728368412
030601020402,80.4979120402
030601020403,79.2383943521
030601020501,51.0156209163
030601020502,60.088873338
030601020503,53.1688309654
030601020504,38.2760882952
030601020505,37.9651129284
030601020506,33.258084684
030601020507,60.9317420492
030601030100,43.6463898473
030601030201,41.8294106492
030601030202,48.2569388379
030601030203,50.0881947448
030601030204,56.0600394402
030601030205,57.4711817992
030601030206,52.55264013
030601030207,72.1169692232
030601030301,37.7125290118
030601030302,42.9739746494
030601030303,65.0434161363
030601030401,41.0111711712
030601030402,45.5799896414
030601030403,47.8689301109
030601030404,44.1437724244
030601030405,71.3655009151
030601030406,44.6880337627
030601030407,41.5362635379
030601030408,63.15360438
